sep=,
DeviceTag:,Xsens
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-04-03_10:37:15_065 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
587,160910146,0.924182,-0.042311,-0.012399,0.379400,-0.022831,-0.099288,0.275372
588,160926813,0.924134,-0.042279,-0.012423,0.379519,-0.033357,-0.073336,0.281153
589,160943480,0.924122,-0.042322,-0.012519,0.379540,0.011932,-0.084749,0.238711
590,160960147,0.924118,-0.042389,-0.012472,0.379544,0.040192,-0.055283,0.245126
591,160976814,0.924113,-0.042527,-0.012404,0.379542,0.057386,-0.080058,0.254322
592,160993481,0.924123,-0.042634,-0.012225,0.379513,0.081127,-0.105749,0.250685
593,161010148,0.924133,-0.042660,-0.011939,0.379495,0.024057,-0.094492,0.275699
594,161026815,0.924115,-0.042709,-0.011696,0.379539,-0.029811,-0.089970,0.285593
595,161043482,0.924080,-0.042765,-0.011391,0.379627,-0.063032,-0.091269,0.251564
596,161060149,0.924038,-0.042988,-0.011183,0.379712,-0.114775,-0.117558,0.302580
597,161076816,0.924017,-0.043252,-0.011124,0.379736,-0.032792,-0.192143,0.304796
598,161093483,0.924031,-0.043346,-0.011046,0.379692,-0.024962,-0.212162,0.293823
599,161110150,0.924061,-0.043370,-0.011024,0.379617,0.000757,-0.176819,0.286301
600,161126817,0.924099,-0.043339,-0.010927,0.379531,-0.033348,-0.110044,0.265415
601,161143484,0.924101,-0.043398,-0.010870,0.379521,-0.039811,-0.112358,0.248105
602,161160151,0.924089,-0.043397,-0.010756,0.379554,-0.027464,-0.125700,0.244488
603,161176818,0.924084,-0.043423,-0.010677,0.379563,-0.055758,-0.116294,0.235376
604,161193485,0.924091,-0.043491,-0.010632,0.379542,-0.053466,-0.146352,0.237458
605,161210152,0.924107,-0.043538,-0.010629,0.379497,-0.047112,-0.152754,0.275284
606,161226819,0.924134,-0.043561,-0.010590,0.379429,-0.058348,-0.158024,0.291944
607,161243486,0.924160,-0.043587,-0.010612,0.379362,-0.070061,-0.133871,0.300561
608,161260153,0.924182,-0.043636,-0.010660,0.379303,-0.017420,-0.137633,0.264590
609,161276820,0.924206,-0.043720,-0.010710,0.379232,0.005604,-0.132682,0.266049
610,161293487,0.924222,-0.043739,-0.010672,0.379192,0.026939,-0.134521,0.253350
611,161310154,0.924222,-0.043770,-0.010547,0.379193,-0.000460,-0.140711,0.236358
612,161326821,0.924225,-0.043765,-0.010355,0.379191,-0.050861,-0.131450,0.247292
613,161343488,0.924165,-0.043822,-0.010247,0.379333,-0.070855,-0.135399,0.271562
614,161360155,0.924067,-0.043869,-0.010202,0.379568,-0.037319,-0.173073,0.272331
615,161376822,0.923987,-0.043852,-0.010174,0.379766,-0.035436,-0.205436,0.265459
616,161393489,0.923953,-0.043759,-0.010138,0.379859,-0.016246,-0.199512,0.283175
617,161410156,0.923958,-0.043587,-0.010049,0.379870,-0.082369,-0.128698,0.276345
618,161426823,0.923995,-0.043530,-0.010135,0.379783,-0.105568,-0.092429,0.269791
619,161443490,0.923991,-0.043532,-0.010278,0.379790,-0.057043,-0.074324,0.288423
620,161460157,0.923988,-0.043528,-0.010403,0.379794,0.002098,-0.101717,0.251999
621,161476824,0.923991,-0.043528,-0.010442,0.379786,0.015365,-0.082485,0.248099
622,161493491,0.924005,-0.043539,-0.010404,0.379751,-0.004754,-0.094310,0.253804
623,161510158,0.924057,-0.043544,-0.010349,0.379625,-0.010388,-0.097765,0.269704
624,161526825,0.924108,-0.043557,-0.010264,0.379501,-0.050513,-0.074670,0.282015
625,161543492,0.924112,-0.043563,-0.010204,0.379494,-0.074873,-0.062722,0.294538
626,161560159,0.924072,-0.043658,-0.010221,0.379579,-0.078261,-0.078872,0.287909
627,161576826,0.924036,-0.043799,-0.010349,0.379648,-0.029756,-0.129047,0.251124
628,161593493,0.924038,-0.043925,-0.010460,0.379626,0.008794,-0.149512,0.269711
629,161610160,0.924067,-0.043950,-0.010486,0.379550,0.032067,-0.157819,0.269534
630,161626827,0.924090,-0.043924,-0.010467,0.379498,0.004556,-0.141808,0.268265
631,161643494,0.924103,-0.043880,-0.010439,0.379471,-0.028710,-0.116573,0.266561
632,161660161,0.924065,-0.043861,-0.010477,0.379565,-0.045103,-0.093176,0.261554
633,161676828,0.924015,-0.043896,-0.010608,0.379679,0.012737,-0.118577,0.296970
634,161693495,0.923981,-0.043891,-0.010611,0.379762,0.032246,-0.135635,0.236650
635,161710162,0.924007,-0.043906,-0.010609,0.379697,0.036942,-0.105342,0.244109
636,161726829,0.924058,-0.043812,-0.010406,0.379591,0.004101,-0.121323,0.232454
637,161743496,0.924109,-0.043837,-0.010234,0.379468,-0.059151,-0.087783,0.322231
638,161760163,0.924101,-0.043880,-0.010198,0.379484,-0.070988,-0.104937,0.305545
639,161776830,0.924097,-0.043982,-0.010179,0.379483,-0.055205,-0.131930,0.306533
640,161793497,0.924084,-0.044121,-0.010225,0.379496,-0.019627,-0.160782,0.299478
641,161810164,0.924132,-0.044170,-0.010256,0.379373,0.038597,-0.180080,0.249223
642,161826831,0.924206,-0.044078,-0.010144,0.379207,0.018088,-0.142534,0.248502
643,161843498,0.924245,-0.043971,-0.010038,0.379126,-0.075664,-0.080504,0.236998
644,161860165,0.924248,-0.043910,-0.009973,0.379127,-0.087820,-0.060258,0.240671
645,161876832,0.924208,-0.043953,-0.010087,0.379217,-0.063665,-0.102807,0.245897
646,161893499,0.924165,-0.043994,-0.010118,0.379317,-0.045123,-0.104790,0.260510
647,161910166,0.924152,-0.044039,-0.010206,0.379342,-0.005824,-0.118918,0.238980
648,161926833,0.924143,-0.044013,-0.010200,0.379367,-0.023686,-0.119778,0.300875
649,161943500,0.924141,-0.044007,-0.010262,0.379370,-0.023822,-0.098552,0.301955
650,161960167,0.924157,-0.043991,-0.010259,0.379333,-0.025645,-0.081409,0.260836
651,161976834,0.924174,-0.044035,-0.010275,0.379286,-0.015361,-0.041696,0.288670
652,161993501,0.924192,-0.044128,-0.010223,0.379232,-0.032795,-0.069963,0.283179
653,162010168,0.924191,-0.044257,-0.010214,0.379221,-0.008570,-0.101963,0.283940
654,162026835,0.924164,-0.044365,-0.010156,0.379274,0.021633,-0.130306,0.285111
655,162043502,0.924163,-0.044438,-0.010072,0.379270,0.045794,-0.120031,0.287606
656,162060169,0.924176,-0.044405,-0.009903,0.379248,0.010249,-0.122660,0.202966
657,162076836,0.924220,-0.044434,-0.009663,0.379143,-0.067769,-0.060528,0.235585
658,162093503,0.924219,-0.044635,-0.009548,0.379124,-0.106887,-0.103512,0.269035
659,162110170,0.924220,-0.044944,-0.009483,0.379088,-0.071097,-0.193006,0.306647
660,162126837,0.924238,-0.045091,-0.009450,0.379028,-0.048405,-0.231579,0.321814
661,162143504,0.924251,-0.045124,-0.009540,0.378989,-0.017096,-0.220012,0.291718
662,162160171,0.924262,-0.045060,-0.009621,0.378968,-0.011196,-0.166086,0.265574
663,162176838,0.924247,-0.044969,-0.009696,0.379015,0.010549,-0.126755,0.225060
664,162193505,0.924202,-0.044893,-0.009746,0.379131,0.022308,-0.134352,0.244603
665,162210172,0.924184,-0.044746,-0.009607,0.379196,-0.000822,-0.106022,0.265928
666,162226839,0.924170,-0.044605,-0.009585,0.379246,-0.048297,-0.136256,0.272018
667,162243506,0.924171,-0.044481,-0.009588,0.379260,-0.057167,-0.117058,0.254896
668,162260173,0.924184,-0.044398,-0.009674,0.379235,-0.052286,-0.065043,0.272483
669,162276840,0.924199,-0.044422,-0.009755,0.379193,-0.032818,-0.059809,0.278712
670,162293507,0.924204,-0.044468,-0.009766,0.379176,0.015813,-0.078714,0.257094
671,162310174,0.924181,-0.044537,-0.009753,0.379223,0.009178,-0.099906,0.312243
672,162326841,0.924148,-0.044562,-0.009681,0.379305,0.031019,-0.117205,0.261028
673,162343508,0.924122,-0.044569,-0.009607,0.379367,-0.020408,-0.121266,0.273011
674,162360175,0.924144,-0.044547,-0.009578,0.379318,-0.008411,-0.131469,0.243171
675,162376842,0.924196,-0.044501,-0.009477,0.379199,-0.074648,-0.099916,0.263715
676,162393509,0.924230,-0.044515,-0.009490,0.379114,-0.058629,-0.094534,0.276220
677,162410176,0.924235,-0.044484,-0.009490,0.379105,-0.053557,-0.093959,0.273877
678,162426843,0.924237,-0.044497,-0.009502,0.379098,-0.055544,-0.092272,0.273121
679,162443510,0.924256,-0.044450,-0.009515,0.379059,-0.037402,-0.099746,0.260211
680,162460177,0.924287,-0.044451,-0.009555,0.378980,-0.063091,-0.089438,0.261337
681,162476844,0.924293,-0.044476,-0.009643,0.378960,-0.026669,-0.100529,0.271433
682,162493511,0.924314,-0.044464,-0.009731,0.378909,-0.000835,-0.113973,0.267204
683,162510178,0.924345,-0.044448,-0.009815,0.378832,0.010193,-0.076278,0.256679
684,162526845,0.924383,-0.044422,-0.009768,0.378744,0.021674,-0.046412,0.243150
685,162543512,0.924410,-0.044473,-0.009688,0.378674,-0.009971,-0.041694,0.266352
686,162560179,0.924404,-0.044581,-0.009589,0.378678,-0.026002,-0.087201,0.266467
687,162576846,0.924401,-0.044682,-0.009509,0.378677,-0.053814,-0.081666,0.287708
688,162593513,0.924389,-0.044779,-0.009533,0.378694,-0.011057,-0.123170,0.277205
689,162610180,0.924411,-0.044865,-0.009509,0.378631,0.034975,-0.134606,0.259770
690,162626847,0.924458,-0.044899,-0.009398,0.378516,-0.001106,-0.097260,0.270664
691,162643514,0.924490,-0.044963,-0.009306,0.378431,-0.033217,-0.106404,0.260867
692,162660181,0.924469,-0.045068,-0.009249,0.378472,-0.052598,-0.135979,0.265978
693,162676848,0.924420,-0.045116,-0.009308,0.378584,-0.046527,-0.190754,0.309639
694,162693515,0.924380,-0.045037,-0.009448,0.378687,-0.003600,-0.191620,0.258817
695,162710182,0.924376,-0.044967,-0.009653,0.378700,0.066412,-0.143859,0.270564
696,162726849,0.924422,-0.044740,-0.009666,0.378614,0.052118,-0.102142,0.257716
697,162743516,0.924501,-0.044582,-0.009608,0.378442,-0.011154,-0.060558,0.240918
698,162760183,0.924541,-0.044520,-0.009580,0.378353,-0.033568,-0.029805,0.257550
699,162776850,0.924532,-0.044523,-0.009522,0.378374,-0.027258,-0.087724,0.264240
700,162793517,0.924507,-0.044542,-0.009462,0.378436,-0.042172,-0.099103,0.272992
701,162810184,0.924531,-0.044521,-0.009464,0.378380,-0.039725,-0.111831,0.273823
702,162826851,0.924549,-0.044631,-0.009460,0.378323,-0.026107,-0.091694,0.285086
703,162843518,0.924576,-0.044694,-0.009413,0.378249,-0.013271,-0.115067,0.297738
704,162860185,0.924613,-0.044706,-0.009414,0.378160,-0.012818,-0.104483,0.323892
705,162876852,0.924629,-0.044565,-0.009312,0.378139,-0.034477,-0.081376,0.249623
706,162893519,0.924607,-0.044536,-0.009256,0.378196,-0.082420,-0.031828,0.237680
707,162910186,0.924593,-0.044570,-0.009265,0.378227,-0.064446,-0.064017,0.211229
708,162926853,0.924594,-0.044667,-0.009306,0.378213,-0.017546,-0.082315,0.239102
709,162943520,0.924603,-0.044704,-0.009297,0.378186,0.016468,-0.092999,0.254807
710,162960187,0.924642,-0.044660,-0.009228,0.378097,-0.057681,-0.080263,0.284039
711,162976854,0.924652,-0.044642,-0.009155,0.378078,-0.096946,-0.050315,0.268469
712,162993521,0.924610,-0.044706,-0.009128,0.378172,-0.112427,-0.058421,0.286887
713,163010188,0.924539,-0.044863,-0.009183,0.378327,-0.097629,-0.095247,0.287061
714,163026855,0.924459,-0.045059,-0.009373,0.378495,-0.025365,-0.151155,0.301105
715,163043522,0.924400,-0.045154,-0.009527,0.378624,0.042525,-0.156671,0.276712
716,163060189,0.924352,-0.045140,-0.009605,0.378740,0.042327,-0.148561,0.251550
717,163076856,0.924359,-0.045073,-0.009619,0.378731,0.040641,-0.113420,0.260187
718,163093523,0.924372,-0.044962,-0.009571,0.378714,0.000858,-0.108153,0.265110
719,163110190,0.924369,-0.044767,-0.009490,0.378745,-0.048180,-0.063229,0.202328
720,163126857,0.924335,-0.044755,-0.009497,0.378830,-0.090897,-0.052647,0.248214
721,163143524,0.924298,-0.044838,-0.009573,0.378907,-0.053875,-0.071385,0.256300
722,163160191,0.924271,-0.044973,-0.009652,0.378957,0.005034,-0.148116,0.285138
723,163176858,0.924292,-0.044975,-0.009686,0.378904,0.009852,-0.164460,0.266565
724,163193525,0.924353,-0.044877,-0.009655,0.378766,0.009807,-0.129591,0.285140
725,163210192,0.924413,-0.044731,-0.009588,0.378639,-0.034220,-0.063970,0.258558
726,163226859,0.924444,-0.044727,-0.009551,0.378566,-0.099405,-0.043328,0.275731
727,163243526,0.924420,-0.044803,-0.009692,0.378611,-0.046120,-0.106998,0.259629
728,163260193,0.924376,-0.044781,-0.009779,0.378718,-0.033400,-0.128365,0.247540
729,163276860,0.924349,-0.044732,-0.009970,0.378786,-0.010664,-0.119378,0.247327
730,163293527,0.924357,-0.044647,-0.010092,0.378774,-0.010165,-0.073117,0.274971
731,163310194,0.924357,-0.044555,-0.010274,0.378779,0.002995,-0.061751,0.275907
732,163326861,0.924353,-0.044501,-0.010336,0.378793,-0.007795,-0.050922,0.312544
733,163343528,0.924340,-0.044454,-0.010403,0.378830,-0.019758,-0.036123,0.270840
734,163360195,0.924301,-0.044481,-0.010435,0.378920,-0.051204,-0.031333,0.275314
735,163376862,0.924235,-0.044598,-0.010513,0.379066,-0.045469,-0.055179,0.285519
736,163393529,0.924167,-0.044726,-0.010632,0.379212,-0.036127,-0.068682,0.271649
737,163410196,0.924108,-0.044867,-0.010805,0.379335,0.001453,-0.121431,0.235946
738,163426863,0.924070,-0.044970,-0.010888,0.379412,0.020835,-0.112036,0.266884
739,163443530,0.924068,-0.044963,-0.010922,0.379418,0.020530,-0.092934,0.242489
740,163460197,0.924090,-0.044971,-0.010858,0.379364,-0.021283,-0.067064,0.281952
741,163476864,0.924123,-0.045003,-0.010842,0.379281,-0.030469,-0.070472,0.300220
742,163493531,0.924149,-0.044994,-0.010793,0.379221,-0.051719,-0.070697,0.300818
743,163510198,0.924144,-0.044997,-0.010833,0.379231,-0.064204,-0.051263,0.290328
744,163526865,0.924114,-0.045076,-0.010996,0.379290,-0.017873,-0.059400,0.270274
745,163543532,0.924093,-0.045137,-0.011103,0.379331,0.027078,-0.055727,0.261708
746,163560199,0.924086,-0.045189,-0.011070,0.379341,0.021151,-0.014796,0.249548
747,163576866,0.924083,-0.045337,-0.010993,0.379335,-0.012846,-0.048864,0.256755
748,163593533,0.924064,-0.045509,-0.010907,0.379361,-0.013607,-0.099953,0.249575
749,163610200,0.924072,-0.045614,-0.010792,0.379334,-0.035967,-0.081132,0.266889
750,163626867,0.924055,-0.045789,-0.010762,0.379356,-0.044453,-0.107518,0.258226
751,163643534,0.923994,-0.045958,-0.010765,0.379483,-0.032332,-0.111851,0.277481
752,163660201,0.923919,-0.046062,-0.010749,0.379652,-0.007550,-0.113275,0.263125
753,163676868,0.923834,-0.046214,-0.010724,0.379842,0.019520,-0.111794,0.289564
754,163693535,0.923768,-0.046299,-0.010622,0.379995,0.023317,-0.108288,0.275527
755,163710202,0.923709,-0.046381,-0.010511,0.380131,0.001312,-0.133822,0.239902
756,163726869,0.923692,-0.046388,-0.010357,0.380177,-0.011875,-0.131773,0.258373
757,163743536,0.923703,-0.046379,-0.010318,0.380151,-0.038562,-0.099533,0.306915
758,163760203,0.923760,-0.046334,-0.010219,0.380022,-0.004165,-0.057760,0.194086
759,163776870,0.923776,-0.046484,-0.010176,0.379964,-0.024604,-0.017259,0.271627
760,163793537,0.923778,-0.046503,-0.010005,0.379964,-0.028005,-0.087304,0.267429
761,163810204,0.923768,-0.046603,-0.009897,0.379979,-0.039427,-0.101715,0.287337
762,163826871,0.923737,-0.046619,-0.009867,0.380051,-0.020419,-0.076277,0.320127
763,163843538,0.923678,-0.046650,-0.009784,0.380193,-0.048010,-0.073913,0.331683
764,163860205,0.923605,-0.046731,-0.009830,0.380359,-0.012633,-0.095451,0.283727
765,163876872,0.923547,-0.046790,-0.009871,0.380491,0.039047,-0.076131,0.273487
766,163893539,0.923508,-0.046751,-0.009759,0.380594,0.037131,-0.052532,0.213245
767,163910206,0.923493,-0.046783,-0.009548,0.380632,-0.032955,-0.039453,0.227499
768,163926873,0.923511,-0.046850,-0.009410,0.380584,-0.049995,-0.053903,0.222319
769,163943540,0.923493,-0.046973,-0.009275,0.380615,-0.068666,-0.078402,0.255207
770,163960207,0.923465,-0.047099,-0.009265,0.380668,-0.022166,-0.102987,0.282604
771,163976874,0.923431,-0.047138,-0.009213,0.380748,-0.020071,-0.083601,0.293989
772,163993541,0.923432,-0.047188,-0.009209,0.380739,-0.013568,-0.068711,0.277513
773,164010208,0.923423,-0.047276,-0.009191,0.380749,0.016331,-0.059794,0.266074
774,164026875,0.923424,-0.047373,-0.009156,0.380737,0.016055,-0.102799,0.246884
775,164043542,0.923428,-0.047353,-0.009013,0.380733,-0.008234,-0.078727,0.278358
776,164060209,0.923438,-0.047444,-0.009012,0.380698,0.003069,-0.096120,0.276522
777,164076876,0.923491,-0.047436,-0.008860,0.380572,0.023791,-0.075071,0.229606
778,164093543,0.923541,-0.047529,-0.008728,0.380443,-0.017641,-0.078746,0.286604
779,164110210,0.923570,-0.047520,-0.008509,0.380378,-0.017903,-0.103187,0.216716
780,164126877,0.923548,-0.047529,-0.008291,0.380436,-0.086735,-0.069682,0.249657
781,164143544,0.923497,-0.047542,-0.008164,0.380560,-0.087886,-0.095182,0.226089
782,164160211,0.923445,-0.047757,-0.008168,0.380660,-0.086786,-0.109446,0.295140
783,164176878,0.923414,-0.048009,-0.008355,0.380700,0.061087,-0.226358,0.295947
784,164193545,0.923444,-0.047886,-0.008239,0.380646,0.064916,-0.201458,0.297666
785,164210212,0.923454,-0.047715,-0.008110,0.380644,0.013207,-0.158161,0.294855
786,164226879,0.923458,-0.047415,-0.007882,0.380677,-0.065785,-0.101006,0.282122
787,164243546,0.923442,-0.047224,-0.007839,0.380741,-0.121950,-0.070806,0.259950
788,164260213,0.923402,-0.047137,-0.007906,0.380847,-0.076162,-0.084179,0.235736
789,164276880,0.923367,-0.047044,-0.008012,0.380942,-0.053820,-0.072402,0.230796
790,164293547,0.923361,-0.046946,-0.008068,0.380966,-0.041078,-0.117756,0.249943
791,164310214,0.923362,-0.046849,-0.008112,0.380976,-0.064893,-0.076798,0.291581
792,164326881,0.923378,-0.046746,-0.008191,0.380947,-0.044197,-0.085674,0.286592
793,164343548,0.923401,-0.046625,-0.008280,0.380904,-0.054439,-0.063462,0.286139
794,164360215,0.923449,-0.046568,-0.008422,0.380792,-0.039655,-0.047531,0.277495
795,164376882,0.923495,-0.046572,-0.008516,0.380678,-0.014458,-0.057436,0.272958
796,164393549,0.923552,-0.046544,-0.008494,0.380544,-0.030479,-0.049803,0.276852
797,164410216,0.923582,-0.046513,-0.008537,0.380473,-0.019681,-0.107334,0.262311
798,164426883,0.923591,-0.046379,-0.008500,0.380468,-0.048153,-0.077965,0.291089
799,164443550,0.923568,-0.046343,-0.008621,0.380527,-0.064004,-0.057313,0.250324
800,164460217,0.923571,-0.046296,-0.008692,0.380524,-0.013561,-0.068806,0.266582
801,164476884,0.923577,-0.046235,-0.008738,0.380515,-0.063737,-0.046634,0.290597
802,164493551,0.923563,-0.046218,-0.008799,0.380550,-0.052540,-0.014340,0.291697
803,164510218,0.923531,-0.046245,-0.008912,0.380622,-0.059100,-0.038539,0.305753
804,164526885,0.923503,-0.046324,-0.009109,0.380676,-0.007434,-0.080773,0.278896
805,164543552,0.923518,-0.046355,-0.009267,0.380631,0.035867,-0.075112,0.250075
806,164560219,0.923574,-0.046382,-0.009347,0.380490,0.068305,-0.047715,0.255354
807,164576886,0.923664,-0.046402,-0.009307,0.380270,0.034856,-0.052335,0.228570
808,164593553,0.923757,-0.046425,-0.009163,0.380045,-0.009469,-0.019568,0.270599
809,164610220,0.923793,-0.046492,-0.009052,0.379951,-0.042083,-0.051927,0.256257
810,164626887,0.923788,-0.046630,-0.008996,0.379948,-0.054892,-0.038822,0.270694
811,164643554,0.923752,-0.046814,-0.009050,0.380013,-0.016530,-0.079938,0.256005
812,164660221,0.923743,-0.047008,-0.009107,0.380009,0.048434,-0.118131,0.262693
813,164676888,0.923781,-0.047093,-0.009045,0.379908,0.083982,-0.155613,0.285682
814,164693555,0.923840,-0.047040,-0.008882,0.379773,0.038498,-0.119536,0.283151
815,164710222,0.923903,-0.046941,-0.008715,0.379636,-0.034058,-0.066068,0.303401
816,164726889,0.923935,-0.046900,-0.008596,0.379565,-0.080222,-0.041161,0.250937
817,164743556,0.923935,-0.047029,-0.008665,0.379550,-0.082883,-0.009081,0.266816
818,164760223,0.923924,-0.047186,-0.008704,0.379554,-0.003448,-0.104344,0.230423
819,164776890,0.923922,-0.047277,-0.008619,0.379551,-0.027760,-0.094770,0.291400
820,164793557,0.923929,-0.047407,-0.008734,0.379514,-0.013505,-0.111908,0.274991
821,164810224,0.923952,-0.047522,-0.008703,0.379446,0.045300,-0.145699,0.296022
822,164826891,0.924003,-0.047504,-0.008697,0.379323,-0.011446,-0.169165,0.290359
823,164843558,0.924077,-0.047438,-0.008757,0.379150,0.012209,-0.142227,0.259329
824,164860225,0.924139,-0.047204,-0.008713,0.379030,-0.017959,-0.077626,0.241405
825,164876892,0.924158,-0.047063,-0.008700,0.379000,-0.049028,-0.041393,0.218864
826,164893559,0.924156,-0.046950,-0.008652,0.379020,-0.108130,-0.015998,0.251726
827,164910226,0.924115,-0.046985,-0.008829,0.379113,-0.065997,-0.059720,0.270011
828,164926893,0.924100,-0.046993,-0.008914,0.379147,-0.010512,-0.101652,0.255600
829,164943560,0.924094,-0.046931,-0.009007,0.379167,-0.046316,-0.066608,0.275238
830,164960227,0.924086,-0.046906,-0.009142,0.379185,0.001879,-0.053384,0.262802
831,164976894,0.924062,-0.046850,-0.009220,0.379248,0.009024,-0.041952,0.276352
832,164993561,0.924046,-0.046779,-0.009202,0.379297,-0.015216,-0.022977,0.271476
833,165010228,0.924016,-0.046813,-0.009246,0.379364,-0.007349,-0.009838,0.285737
834,165026895,0.924000,-0.046860,-0.009201,0.379399,-0.035946,-0.013371,0.274983
835,165043562,0.923983,-0.047006,-0.009198,0.379423,-0.018069,-0.051180,0.256081
836,165060229,0.923994,-0.047138,-0.009102,0.379382,0.020186,-0.078349,0.300013
837,165076896,0.924022,-0.047193,-0.009015,0.379308,0.005292,-0.112894,0.300505
838,165093563,0.924062,-0.047140,-0.008926,0.379219,-0.017120,-0.079374,0.233911
839,165110230,0.924098,-0.047080,-0.008866,0.379142,-0.053643,-0.028916,0.223343
840,165126897,0.924118,-0.047165,-0.008808,0.379083,-0.112343,0.020992,0.235921
841,165143564,0.924115,-0.047491,-0.008939,0.379047,-0.040263,-0.111682,0.295433
842,165160231,0.924155,-0.047582,-0.008926,0.378939,-0.013747,-0.152099,0.311145
843,165176898,0.924203,-0.047593,-0.009003,0.378818,-0.020271,-0.130075,0.320638
844,165193565,0.924259,-0.047515,-0.008998,0.378691,-0.027625,-0.080357,0.295890
845,165210232,0.924320,-0.047498,-0.009020,0.378545,-0.060264,-0.033037,0.247006
846,165226899,0.924341,-0.047549,-0.009104,0.378484,-0.072909,-0.023420,0.238546
847,165243566,0.924332,-0.047667,-0.009156,0.378490,-0.051971,-0.065063,0.215266
848,165260233,0.924295,-0.047803,-0.009254,0.378560,-0.031351,-0.106538,0.234797
849,165276900,0.924271,-0.047889,-0.009383,0.378604,0.023650,-0.112125,0.250787
850,165293567,0.924279,-0.047875,-0.009417,0.378587,0.013768,-0.096147,0.261869
851,165310234,0.924297,-0.047872,-0.009430,0.378543,0.029775,-0.070439,0.256609
852,165326901,0.924323,-0.047829,-0.009370,0.378486,0.003674,-0.066316,0.304995
853,165343568,0.924345,-0.047812,-0.009277,0.378437,-0.053422,-0.063968,0.311907
854,165360235,0.924325,-0.047868,-0.009327,0.378477,-0.056752,-0.084555,0.306445
855,165376902,0.924299,-0.047888,-0.009389,0.378536,-0.018690,-0.094013,0.261596
856,165393569,0.924306,-0.047897,-0.009434,0.378517,0.000697,-0.103199,0.273775
857,165410236,0.924338,-0.047807,-0.009410,0.378452,-0.012268,-0.069678,0.223449
858,165426903,0.924365,-0.047842,-0.009465,0.378379,-0.036441,-0.034730,0.237044
859,165443570,0.924372,-0.047830,-0.009425,0.378364,-0.016640,-0.060625,0.235967
860,165460237,0.924360,-0.047909,-0.009539,0.378383,-0.026942,-0.089545,0.273390
861,165476904,0.924369,-0.047893,-0.009603,0.378360,0.027492,-0.072185,0.285316
862,165493571,0.924382,-0.047843,-0.009662,0.378333,0.012027,-0.090476,0.283643
863,165510238,0.924406,-0.047816,-0.009635,0.378279,-0.023254,-0.053098,0.275710
864,165526905,0.924447,-0.047794,-0.009655,0.378179,-0.028126,-0.076887,0.255862
865,165543572,0.924458,-0.047766,-0.009582,0.378159,-0.052615,-0.055516,0.260124
866,165560239,0.924450,-0.047787,-0.009553,0.378177,-0.102691,-0.051283,0.275742
867,165576906,0.924417,-0.047873,-0.009652,0.378245,-0.077921,-0.086920,0.254067
868,165593573,0.924398,-0.047904,-0.009741,0.378284,-0.051768,-0.114272,0.263930
869,165610240,0.924425,-0.047896,-0.009878,0.378216,-0.039064,-0.100900,0.276045
870,165626907,0.924486,-0.047868,-0.009949,0.378068,-0.025406,-0.084479,0.283805
871,165643574,0.924527,-0.047816,-0.010105,0.377970,-0.046706,-0.081326,0.279801
872,165660241,0.924552,-0.047762,-0.010199,0.377912,-0.051377,-0.073088,0.310764
873,165676908,0.924548,-0.047764,-0.010429,0.377916,-0.016970,-0.057339,0.281480
874,165693575,0.924560,-0.047698,-0.010658,0.377889,0.043139,-0.036130,0.253895
875,165710242,0.924576,-0.047716,-0.010672,0.377846,0.040669,-0.064515,0.254376
876,165726909,0.924621,-0.047652,-0.010632,0.377747,-0.000128,-0.014387,0.297091
877,165743576,0.924638,-0.047712,-0.010629,0.377698,-0.014149,-0.055780,0.234196
878,165760243,0.924637,-0.047782,-0.010497,0.377695,-0.037354,-0.047933,0.291651
879,165776910,0.924618,-0.047829,-0.010511,0.377734,-0.062260,-0.102259,0.317475
880,165793577,0.924612,-0.047894,-0.010621,0.377737,-0.014313,-0.127665,0.283462
881,165810244,0.924632,-0.047832,-0.010655,0.377697,0.022643,-0.074006,0.276354
882,165826911,0.924666,-0.047773,-0.010626,0.377622,0.004336,-0.073839,0.232010
883,165843578,0.924700,-0.047730,-0.010548,0.377546,-0.058431,-0.039871,0.248576
884,165860245,0.924690,-0.047760,-0.010622,0.377565,-0.033241,-0.067200,0.270526
885,165876912,0.924638,-0.047691,-0.010697,0.377698,-0.023897,-0.109418,0.273729
886,165893579,0.924582,-0.047619,-0.010898,0.377838,0.013083,-0.101585,0.271392
887,165910246,0.924549,-0.047438,-0.011031,0.377938,0.043706,-0.091652,0.285051
888,165926913,0.924548,-0.047250,-0.011051,0.377963,0.028305,-0.045753,0.291590
889,165943580,0.924618,-0.047090,-0.011013,0.377812,0.009099,-0.027098,0.288611
890,165960247,0.924708,-0.046983,-0.010914,0.377610,-0.053756,0.014152,0.299330
891,165976914,0.924793,-0.046979,-0.010861,0.377403,-0.102028,0.016994,0.286351
892,165993581,0.924832,-0.047087,-0.010955,0.377292,-0.078453,0.005663,0.286406
893,166010248,0.924832,-0.047207,-0.011082,0.377273,-0.039775,-0.032615,0.298160
