sep=,
DeviceTag:,Xsens
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Complete(Quaternion)
StartTime: ,2024-04-03_10:38:19_179 CEST
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
614,225470830,0.932975,0.199775,0.019201,0.298795,-0.010051,-0.132065,0.298026
615,225487497,0.933016,0.199724,0.019256,0.298697,-0.007543,-0.090968,0.271852
616,225504164,0.933021,0.199645,0.019323,0.298731,0.008261,-0.130453,0.219007
617,225520831,0.933036,0.199657,0.019399,0.298673,-0.021103,-0.070851,0.241923
618,225537498,0.933060,0.199632,0.019416,0.298613,-0.041623,-0.055802,0.274832
619,225554165,0.933097,0.199615,0.019453,0.298505,-0.090162,-0.084367,0.256284
620,225570832,0.933103,0.199621,0.019487,0.298479,0.006093,-0.054581,0.262926
621,225587499,0.933115,0.199530,0.019510,0.298501,-0.034444,-0.054893,0.270023
622,225604166,0.933136,0.199410,0.019479,0.298519,-0.019192,-0.125462,0.272121
623,225620833,0.933131,0.199343,0.019474,0.298580,-0.002870,-0.140084,0.281073
624,225637500,0.933130,0.199313,0.019511,0.298599,0.000408,-0.143918,0.239352
625,225654167,0.933132,0.199330,0.019568,0.298580,-0.054379,-0.095091,0.213405
626,225670834,0.933131,0.199316,0.019589,0.298591,-0.093949,-0.059630,0.246889
627,225687501,0.933150,0.199257,0.019523,0.298573,-0.063898,-0.088222,0.266769
628,225704168,0.933155,0.199208,0.019532,0.298592,-0.025808,-0.104061,0.293745
629,225720835,0.933174,0.199142,0.019522,0.298576,-0.021151,-0.124782,0.291924
630,225737502,0.933183,0.199128,0.019523,0.298556,-0.021190,-0.123487,0.276446
631,225754169,0.933219,0.199071,0.019463,0.298486,-0.003577,-0.086936,0.217095
632,225770836,0.933189,0.199155,0.019494,0.298522,-0.051849,-0.057392,0.242520
633,225787503,0.933202,0.199057,0.019348,0.298556,-0.023475,-0.113755,0.299425
634,225804170,0.933218,0.198978,0.019252,0.298566,0.032274,-0.110780,0.254888
635,225820837,0.933222,0.198962,0.019233,0.298564,0.013623,-0.148739,0.292858
636,225837504,0.933223,0.198980,0.019241,0.298549,-0.030628,-0.100928,0.250939
637,225854171,0.933204,0.199032,0.019286,0.298570,-0.018906,-0.090220,0.221035
638,225870838,0.933176,0.199136,0.019288,0.298590,-0.058597,-0.081110,0.212545
639,225887505,0.933144,0.199255,0.019231,0.298614,-0.033432,-0.066716,0.234267
640,225904172,0.933110,0.199353,0.019168,0.298657,-0.049108,-0.055398,0.252081
641,225920839,0.933080,0.199400,0.019091,0.298726,-0.024686,-0.065776,0.243808
642,225937506,0.933051,0.199403,0.019038,0.298818,-0.026569,-0.105436,0.277658
643,225954173,0.933026,0.199391,0.018997,0.298905,-0.028816,-0.130987,0.255531
644,225970840,0.933019,0.199425,0.018936,0.298910,-0.056774,-0.141725,0.257554
645,225987507,0.933035,0.199462,0.018880,0.298839,-0.044065,-0.086505,0.280742
646,226004174,0.933046,0.199485,0.018864,0.298789,-0.031559,-0.061038,0.289956
647,226020841,0.933074,0.199439,0.018827,0.298735,-0.017505,-0.080733,0.233347
648,226037508,0.933078,0.199461,0.018834,0.298707,-0.030072,-0.094740,0.245195
649,226054175,0.933086,0.199481,0.018763,0.298673,-0.031336,-0.066145,0.231976
650,226070842,0.933068,0.199511,0.018729,0.298711,-0.012786,-0.079251,0.265640
651,226087509,0.933054,0.199523,0.018669,0.298750,-0.035588,-0.096001,0.254732
652,226104176,0.933058,0.199536,0.018636,0.298732,-0.007480,-0.074999,0.247277
653,226120843,0.933051,0.199579,0.018651,0.298726,-0.037759,-0.080364,0.265097
654,226137510,0.933037,0.199526,0.018635,0.298805,-0.029865,-0.064208,0.287704
655,226154177,0.933038,0.199461,0.018610,0.298845,-0.035875,-0.112358,0.245255
656,226170844,0.933057,0.199375,0.018533,0.298848,-0.047254,-0.081195,0.248245
657,226187511,0.933098,0.199198,0.018419,0.298845,-0.035647,-0.077459,0.254362
658,226204178,0.933130,0.199055,0.018318,0.298848,-0.019017,-0.120888,0.223004
659,226220845,0.933147,0.199034,0.018240,0.298813,-0.031335,-0.097130,0.249597
660,226237512,0.933140,0.199023,0.018150,0.298847,-0.037563,-0.082801,0.258806
661,226254179,0.933150,0.199022,0.018122,0.298819,-0.047360,-0.069426,0.252521
662,226270846,0.933168,0.199031,0.018092,0.298759,-0.036334,-0.051089,0.257526
663,226287513,0.933193,0.198984,0.018047,0.298713,-0.025845,-0.040669,0.252052
664,226304180,0.933193,0.198984,0.018030,0.298717,-0.012747,-0.088685,0.249421
665,226320847,0.933167,0.199091,0.018050,0.298726,-0.056950,-0.119357,0.205154
666,226337514,0.933159,0.199167,0.017934,0.298705,-0.051536,-0.145329,0.273825
667,226354181,0.933143,0.199217,0.017962,0.298720,0.015882,-0.114243,0.288692
668,226370848,0.933139,0.199244,0.018008,0.298712,0.013832,-0.093889,0.245866
669,226387515,0.933147,0.199322,0.018092,0.298630,-0.023068,-0.021692,0.224390
670,226404182,0.933140,0.199401,0.018189,0.298594,-0.030356,0.021319,0.274048
671,226420849,0.933147,0.199418,0.018302,0.298554,-0.070365,-0.045961,0.253710
672,226437516,0.933137,0.199454,0.018352,0.298556,-0.045939,-0.059150,0.281859
673,226454183,0.933146,0.199416,0.018404,0.298551,-0.019242,-0.058363,0.281678
674,226470850,0.933143,0.199364,0.018459,0.298593,-0.028129,-0.110402,0.239452
675,226487517,0.933140,0.199325,0.018475,0.298628,-0.022917,-0.129676,0.194341
676,226504184,0.933113,0.199394,0.018465,0.298665,-0.011834,-0.131370,0.220816
677,226520851,0.933076,0.199552,0.018496,0.298675,-0.039407,-0.113747,0.252462
678,226537518,0.933060,0.199711,0.018530,0.298614,-0.045039,-0.072355,0.266748
679,226554185,0.933070,0.199772,0.018587,0.298540,-0.032870,-0.066913,0.274626
680,226570852,0.933068,0.199808,0.018669,0.298517,-0.030526,-0.062942,0.265012
681,226587519,0.933074,0.199820,0.018748,0.298486,-0.058212,-0.059866,0.297075
682,226604186,0.933093,0.199762,0.018810,0.298461,-0.008457,-0.061952,0.252926
683,226620853,0.933099,0.199753,0.018856,0.298446,-0.031813,-0.083075,0.238046
684,226637520,0.933092,0.199818,0.018941,0.298419,-0.020659,-0.042505,0.232985
685,226654187,0.933090,0.199776,0.018922,0.298454,-0.024102,-0.077794,0.264525
686,226670854,0.933089,0.199719,0.018946,0.298493,0.074422,-0.067735,0.261419
687,226687521,0.933082,0.199707,0.019002,0.298520,0.027969,-0.109302,0.256989
688,226704188,0.933075,0.199764,0.019118,0.298496,-0.063044,-0.094326,0.259371
689,226720855,0.933077,0.199758,0.019111,0.298494,-0.044529,-0.073148,0.230453
690,226737522,0.933047,0.199870,0.019202,0.298507,-0.057430,-0.044045,0.267760
691,226754189,0.933052,0.199859,0.019235,0.298497,-0.069780,-0.031514,0.253326
692,226770856,0.933040,0.199848,0.019270,0.298538,-0.025012,-0.051701,0.243603
693,226787523,0.933039,0.199781,0.019249,0.298589,-0.045025,-0.075407,0.236743
694,226804190,0.933053,0.199716,0.019215,0.298590,-0.038131,-0.118787,0.258615
695,226820857,0.933061,0.199727,0.019212,0.298560,-0.037816,-0.107968,0.256625
696,226837524,0.933088,0.199693,0.019190,0.298498,-0.043908,-0.099062,0.288482
697,226854191,0.933111,0.199639,0.019191,0.298461,-0.015749,-0.092261,0.270771
698,226870858,0.933136,0.199581,0.019234,0.298419,-0.021542,-0.035218,0.251606
699,226887525,0.933160,0.199488,0.019269,0.298404,-0.015856,-0.032552,0.226715
700,226904192,0.933183,0.199417,0.019264,0.298382,-0.004685,-0.103015,0.233119
701,226920859,0.933179,0.199400,0.019287,0.298402,-0.028054,-0.083400,0.255712
702,226937526,0.933170,0.199412,0.019316,0.298422,-0.022625,-0.140267,0.228906
703,226954193,0.933150,0.199485,0.019371,0.298432,-0.018854,-0.112710,0.264029
704,226970860,0.933133,0.199557,0.019413,0.298435,-0.018687,-0.057033,0.252900
705,226987527,0.933115,0.199620,0.019448,0.298447,-0.004201,-0.071400,0.278130
706,227004194,0.933079,0.199646,0.019519,0.298537,-0.030127,-0.024031,0.248982
707,227020861,0.933071,0.199635,0.019515,0.298569,-0.033270,-0.055001,0.239094
708,227037528,0.933059,0.199660,0.019502,0.298591,-0.048845,-0.070927,0.261681
709,227054195,0.933057,0.199650,0.019468,0.298606,-0.063041,-0.076353,0.247130
710,227070862,0.933058,0.199678,0.019468,0.298586,-0.019578,-0.088681,0.256135
711,227087529,0.933045,0.199659,0.019477,0.298638,-0.027977,-0.044963,0.247245
712,227104196,0.933047,0.199610,0.019490,0.298662,-0.017956,-0.083211,0.270283
713,227120863,0.933040,0.199612,0.019499,0.298683,-0.025421,-0.078509,0.235948
714,227137530,0.933049,0.199613,0.019499,0.298653,-0.046390,-0.064381,0.251745
715,227154197,0.933054,0.199636,0.019502,0.298624,-0.019932,-0.066052,0.265992
716,227170864,0.933060,0.199697,0.019554,0.298559,-0.036381,-0.036878,0.221677
717,227187531,0.933059,0.199761,0.019532,0.298521,-0.055684,-0.073512,0.204711
718,227204198,0.933060,0.199798,0.019429,0.298498,-0.030739,-0.076315,0.219856
719,227220865,0.933052,0.199793,0.019436,0.298529,0.022098,-0.106967,0.322463
720,227237532,0.933060,0.199772,0.019472,0.298517,0.054097,-0.129324,0.277385
721,227254199,0.933071,0.199810,0.019568,0.298448,0.009733,-0.072980,0.247853
722,227270866,0.933070,0.199904,0.019689,0.298381,-0.039684,-0.044350,0.257460
723,227287533,0.933071,0.200025,0.019817,0.298289,-0.034090,-0.050254,0.232939
724,227304200,0.933058,0.200132,0.019869,0.298255,-0.035811,-0.014499,0.290791
725,227320867,0.933056,0.200159,0.019884,0.298241,-0.037679,-0.004532,0.275331
726,227337534,0.933055,0.200093,0.019873,0.298290,-0.019738,-0.075336,0.268177
727,227354201,0.933050,0.200066,0.019883,0.298322,-0.063777,-0.103644,0.241110
728,227370868,0.933046,0.200073,0.019901,0.298327,-0.070507,-0.096302,0.228129
729,227387535,0.933044,0.200070,0.019903,0.298338,-0.050497,-0.086649,0.222876
730,227404202,0.933054,0.200082,0.019917,0.298298,-0.039992,-0.078345,0.251306
731,227420869,0.933048,0.200094,0.019924,0.298307,-0.028789,-0.083406,0.293715
732,227437536,0.933055,0.200074,0.019915,0.298299,-0.026015,-0.063999,0.276618
733,227454203,0.933038,0.200117,0.019990,0.298318,-0.040908,-0.100959,0.235205
734,227470870,0.933039,0.200137,0.020027,0.298300,-0.050476,-0.042347,0.250087
735,227487537,0.933045,0.200120,0.020045,0.298289,-0.032028,-0.033837,0.222233
736,227504204,0.933061,0.200114,0.020021,0.298247,-0.032922,-0.033028,0.236291
737,227520871,0.933071,0.200067,0.019940,0.298252,0.022177,-0.090642,0.261637
738,227537538,0.933068,0.200078,0.019917,0.298254,0.039810,-0.076045,0.263338
739,227554205,0.933049,0.200151,0.019947,0.298265,-0.019083,-0.115565,0.251731
740,227570872,0.933043,0.200163,0.020027,0.298270,-0.084317,-0.051265,0.269929
741,227587539,0.933054,0.200102,0.020086,0.298272,-0.024751,-0.077153,0.220382
742,227604206,0.933070,0.200135,0.020174,0.298192,-0.021319,-0.051094,0.287951
743,227620873,0.933063,0.200121,0.020221,0.298221,-0.010075,-0.049898,0.274905
744,227637540,0.933035,0.200164,0.020231,0.298279,-0.006307,-0.078558,0.228861
745,227654207,0.932986,0.200254,0.020252,0.298373,-0.020604,-0.058826,0.245765
746,227670874,0.932952,0.200360,0.020250,0.298407,-0.027934,-0.083954,0.263000
747,227687541,0.932934,0.200404,0.020266,0.298431,-0.019901,-0.046538,0.270836
748,227704208,0.932930,0.200409,0.020226,0.298443,-0.046833,-0.066922,0.262637
749,227720875,0.932906,0.200427,0.020185,0.298509,-0.049220,-0.064964,0.285256
750,227737542,0.932905,0.200428,0.020104,0.298519,-0.056361,-0.061492,0.267057
751,227754209,0.932905,0.200395,0.020023,0.298546,-0.039653,-0.051970,0.249530
752,227770876,0.932881,0.200450,0.019959,0.298588,-0.029845,-0.081060,0.235901
753,227787543,0.932861,0.200547,0.019859,0.298590,-0.052088,-0.042827,0.226393
754,227804210,0.932855,0.200680,0.019641,0.298536,-0.079311,-0.062305,0.210455
755,227820877,0.932826,0.200899,0.019416,0.298493,-0.020702,-0.032717,0.248206
756,227837544,0.932828,0.201048,0.019235,0.298399,-0.042365,0.045516,0.266025
757,227854211,0.932853,0.201035,0.019001,0.298343,0.036283,-0.008761,0.240058
758,227870878,0.932859,0.201107,0.018934,0.298281,0.021030,-0.049602,0.272631
759,227887545,0.932867,0.201157,0.018871,0.298226,-0.000962,-0.069014,0.262328
760,227904212,0.932875,0.201241,0.018877,0.298145,0.002400,-0.135057,0.246520
761,227920879,0.932886,0.201360,0.018910,0.298028,-0.014525,-0.138037,0.255563
762,227937546,0.932875,0.201463,0.018943,0.297992,0.005908,-0.122173,0.245414
763,227954213,0.932858,0.201683,0.019029,0.297887,0.033619,-0.128805,0.231816
764,227970880,0.932805,0.201955,0.019141,0.297865,-0.013374,-0.061930,0.247317
765,227987547,0.932773,0.202129,0.019155,0.297843,-0.002602,-0.038601,0.254654
766,228004214,0.932744,0.202257,0.019203,0.297845,-0.011910,-0.028329,0.281635
767,228020881,0.932728,0.202309,0.019214,0.297859,0.003158,-0.056729,0.323114
768,228037548,0.932711,0.202349,0.019276,0.297881,-0.025079,-0.069072,0.268190
769,228054215,0.932659,0.202507,0.019312,0.297934,-0.101017,-0.076491,0.240809
770,228070882,0.932617,0.202590,0.019194,0.298017,-0.115231,-0.067827,0.245723
771,228087549,0.932585,0.202599,0.019106,0.298119,-0.058090,-0.062470,0.303276
772,228104216,0.932581,0.202501,0.018913,0.298209,-0.082128,-0.069282,0.249232
773,228120883,0.932580,0.202453,0.018807,0.298249,-0.045683,-0.059677,0.251287
774,228137550,0.932577,0.202443,0.018689,0.298274,-0.045498,-0.033289,0.275888
775,228154217,0.932598,0.202413,0.018645,0.298231,-0.037539,-0.050940,0.294851
776,228170884,0.932615,0.202377,0.018585,0.298208,-0.045837,-0.064743,0.266689
777,228187551,0.932638,0.202328,0.018567,0.298171,0.003643,-0.027657,0.233109
778,228204218,0.932662,0.202264,0.018534,0.298141,0.001900,-0.067479,0.224596
779,228220885,0.932670,0.202201,0.018526,0.298157,0.021590,-0.057120,0.227419
780,228237552,0.932696,0.202123,0.018515,0.298131,0.011469,-0.067502,0.229783
781,228254219,0.932719,0.202081,0.018498,0.298087,-0.004649,-0.054398,0.224116
782,228270886,0.932787,0.201827,0.018292,0.298061,-0.042920,-0.043968,0.240172
783,228287553,0.932836,0.201605,0.018135,0.298067,-0.030928,-0.092962,0.246347
784,228304220,0.932874,0.201458,0.018072,0.298052,-0.026523,-0.086263,0.290903
785,228320887,0.932900,0.201320,0.018021,0.298065,-0.008345,-0.067639,0.253336
786,228337554,0.932912,0.201227,0.018024,0.298092,0.010100,-0.036389,0.243579
787,228354221,0.932909,0.201147,0.018042,0.298152,0.019409,-0.028794,0.208479
788,228370888,0.932897,0.201122,0.018129,0.298201,-0.029960,-0.024312,0.232187
789,228387555,0.932899,0.201007,0.018097,0.298275,-0.082412,-0.096923,0.284278
790,228404222,0.932905,0.200914,0.018065,0.298320,-0.009004,-0.087546,0.267387
791,228420889,0.932918,0.200863,0.018010,0.298319,-0.009034,-0.092928,0.267861
792,228437556,0.932914,0.200893,0.018060,0.298308,-0.024236,-0.030299,0.239872
793,228454223,0.932903,0.200830,0.017987,0.298389,-0.027134,-0.030166,0.253915
794,228470890,0.932905,0.200812,0.017921,0.298399,-0.066346,-0.021170,0.266063
795,228487557,0.932926,0.200700,0.017782,0.298415,-0.077320,-0.060793,0.244335
796,228504224,0.932948,0.200618,0.017706,0.298407,-0.039279,-0.053982,0.265027
797,228520891,0.932979,0.200486,0.017620,0.298404,-0.011805,-0.064187,0.245875
798,228537558,0.933004,0.200358,0.017577,0.298415,0.004100,-0.113770,0.240200
799,228554225,0.933011,0.200283,0.017561,0.298445,-0.003779,-0.091691,0.245107
800,228570892,0.933021,0.200221,0.017530,0.298455,-0.027818,-0.073943,0.253449
801,228587559,0.933042,0.200116,0.017514,0.298462,-0.013306,-0.023754,0.257941
802,228604226,0.933073,0.199989,0.017510,0.298451,-0.032947,-0.034119,0.283004
803,228620893,0.933096,0.199854,0.017502,0.298468,-0.022116,-0.025063,0.241820
804,228637560,0.933112,0.199692,0.017464,0.298530,0.004849,-0.057929,0.256868
805,228654227,0.933126,0.199591,0.017421,0.298558,0.025214,-0.064992,0.249720
806,228670894,0.933143,0.199503,0.017450,0.298561,-0.009722,-0.042132,0.258864
807,228687561,0.933149,0.199434,0.017470,0.298588,-0.011607,-0.058223,0.273810
808,228704228,0.933160,0.199372,0.017496,0.298593,-0.030669,-0.034229,0.230877
809,228720895,0.933151,0.199324,0.017457,0.298654,-0.047887,-0.044085,0.246435
810,228737562,0.933158,0.199293,0.017442,0.298656,-0.047302,-0.031760,0.260276
811,228754229,0.933159,0.199225,0.017416,0.298698,-0.035098,-0.023678,0.273256
812,228770896,0.933184,0.199124,0.017402,0.298689,0.003842,-0.041646,0.248634
813,228787563,0.933189,0.199055,0.017423,0.298717,-0.033318,-0.076894,0.265069
814,228804230,0.933216,0.198970,0.017391,0.298690,-0.032257,-0.085090,0.255938
815,228820897,0.933235,0.198961,0.017362,0.298639,-0.060141,-0.114168,0.227741
816,228837564,0.933259,0.199003,0.017324,0.298540,-0.013575,-0.039837,0.256633
817,228854231,0.933263,0.199002,0.017288,0.298528,-0.055109,-0.068548,0.253050
818,228870898,0.933281,0.198939,0.017206,0.298519,-0.018337,-0.053326,0.286289
819,228887565,0.933294,0.198872,0.017130,0.298527,-0.013931,-0.020669,0.245686
820,228904232,0.933309,0.198865,0.017081,0.298489,0.027759,-0.043454,0.216157
821,228920899,0.933333,0.198796,0.017046,0.298462,-0.069896,-0.050274,0.243564
822,228937566,0.933353,0.198700,0.016922,0.298471,0.040194,-0.085051,0.277590
823,228954233,0.933365,0.198671,0.016975,0.298448,0.003423,-0.042018,0.249373
824,228970900,0.933370,0.198692,0.017045,0.298414,-0.024857,-0.041707,0.240068
825,228987567,0.933352,0.198761,0.017082,0.298423,-0.043508,-0.003185,0.230854
826,229004234,0.933343,0.198833,0.017110,0.298401,-0.085184,0.021973,0.261960
827,229020901,0.933333,0.198888,0.017107,0.298396,-0.077120,-0.055102,0.279806
828,229037568,0.933334,0.198937,0.017073,0.298363,-0.032624,-0.010030,0.303182
829,229054235,0.933354,0.198892,0.017039,0.298333,-0.017433,-0.035712,0.246421
830,229070902,0.933356,0.198877,0.017085,0.298332,0.001032,-0.060010,0.276134
831,229087569,0.933352,0.198879,0.017177,0.298338,-0.016235,-0.091997,0.251999
832,229104236,0.933337,0.198950,0.017295,0.298331,0.004712,-0.085306,0.273293
833,229120903,0.933308,0.199053,0.017426,0.298346,-0.012523,-0.096139,0.258039
834,229137570,0.933285,0.199197,0.017540,0.298316,0.010037,-0.096939,0.229140
835,229154237,0.933253,0.199347,0.017654,0.298309,0.016333,-0.047939,0.248038
836,229170904,0.933227,0.199488,0.017824,0.298287,0.017908,-0.044598,0.259718
837,229187571,0.933192,0.199617,0.017949,0.298302,0.010314,-0.062855,0.250700
838,229204238,0.933146,0.199758,0.018090,0.298341,-0.009904,-0.040795,0.252143
839,229220905,0.933109,0.199889,0.018188,0.298364,-0.012449,-0.021211,0.262125
840,229237572,0.933093,0.199995,0.018286,0.298339,-0.053376,-0.024586,0.261621
841,229254239,0.933087,0.199946,0.018275,0.298389,-0.040811,-0.052037,0.276213
842,229270906,0.933071,0.199933,0.018310,0.298446,0.002082,-0.042285,0.252769
843,229287573,0.933064,0.199920,0.018386,0.298473,-0.005064,-0.046091,0.226102
844,229304240,0.933052,0.199925,0.018465,0.298502,-0.083844,-0.047704,0.276027
845,229320907,0.933045,0.199943,0.018520,0.298507,-0.030057,-0.039734,0.244661
846,229337574,0.933039,0.200012,0.018547,0.298477,-0.066888,-0.008257,0.274210
847,229354241,0.933050,0.200004,0.018527,0.298451,-0.061138,0.017901,0.253537
848,229370908,0.933067,0.199898,0.018485,0.298470,0.000263,0.000338,0.242283
849,229387575,0.933084,0.199770,0.018447,0.298506,0.008943,-0.079211,0.250485
850,229404242,0.933082,0.199689,0.018477,0.298566,0.018578,-0.115892,0.236208
851,229420909,0.933075,0.199690,0.018582,0.298580,-0.008147,-0.128698,0.264369
852,229437576,0.933071,0.199764,0.018716,0.298533,-0.036894,-0.101151,0.253882
853,229454243,0.933078,0.199846,0.018861,0.298448,-0.036942,-0.011436,0.264559
854,229470910,0.933080,0.199859,0.018909,0.298429,-0.033721,-0.013222,0.210668
855,229487577,0.933069,0.199878,0.018904,0.298453,-0.017121,-0.011036,0.222543
856,229504244,0.933046,0.199875,0.018910,0.298525,0.010017,-0.035368,0.234187
857,229520911,0.933039,0.199885,0.018905,0.298542,-0.018596,-0.064789,0.270916
858,229537578,0.933019,0.199947,0.018931,0.298560,0.000398,-0.058029,0.264389
859,229554245,0.933018,0.199972,0.018967,0.298545,-0.015145,-0.050314,0.298436
860,229570912,0.933017,0.199953,0.018981,0.298561,-0.028013,-0.095338,0.263357
861,229587579,0.932997,0.200014,0.019046,0.298577,-0.042330,-0.051658,0.246406
862,229604246,0.932994,0.200006,0.019049,0.298593,-0.010962,-0.024045,0.240788
863,229620913,0.932976,0.200087,0.019081,0.298590,-0.044541,-0.023440,0.207232
864,229637580,0.932964,0.200190,0.019071,0.298562,-0.029989,-0.006558,0.253512
865,229654247,0.932964,0.200220,0.019047,0.298541,-0.049354,-0.036614,0.274463
866,229670914,0.932964,0.200213,0.018993,0.298550,0.014584,-0.090364,0.286336
867,229687581,0.932956,0.200176,0.018993,0.298601,-0.013623,-0.073086,0.270991
868,229704248,0.932952,0.200155,0.019012,0.298626,-0.009430,-0.115474,0.210085
869,229720915,0.932947,0.200241,0.019011,0.298584,0.003286,-0.064379,0.265388
870,229737582,0.932946,0.200306,0.019030,0.298542,-0.009940,-0.053371,0.274067
871,229754249,0.932936,0.200460,0.019081,0.298465,-0.016396,-0.036984,0.241842
872,229770916,0.932928,0.200567,0.018984,0.298426,-0.033294,-0.040963,0.250018
873,229787583,0.932910,0.200577,0.018923,0.298481,0.000065,-0.026377,0.281038
874,229804250,0.932897,0.200561,0.018757,0.298543,-0.002394,-0.050246,0.249922
875,229820917,0.932880,0.200627,0.018624,0.298557,0.017368,-0.016880,0.241949
876,229837584,0.932890,0.200687,0.018547,0.298491,-0.012098,0.046473,0.255893
877,229854251,0.932944,0.200580,0.018386,0.298406,-0.071103,-0.003578,0.286994
878,229870918,0.932990,0.200448,0.018162,0.298365,-0.028036,-0.064385,0.272367
879,229887585,0.933024,0.200289,0.018005,0.298374,-0.038933,-0.002998,0.341114
880,229904252,0.933083,0.199846,0.017734,0.298501,-0.041766,-0.060828,0.300010
881,229920919,0.933118,0.199486,0.017503,0.298649,-0.017441,-0.126329,0.169625
882,229937586,0.933125,0.199377,0.017379,0.298706,0.012219,-0.113014,0.184601
883,229954253,0.933134,0.199336,0.017289,0.298709,0.062424,-0.068933,0.220466
884,229970920,0.933161,0.199274,0.017254,0.298670,0.033299,-0.074680,0.222714
885,229987587,0.933160,0.199294,0.017235,0.298659,0.045740,-0.087323,0.245209
886,230004254,0.933153,0.199439,0.017297,0.298581,-0.002440,-0.058217,0.294813
887,230020921,0.933141,0.199538,0.017336,0.298549,-0.030397,-0.054456,0.285721
888,230037588,0.933153,0.199576,0.017299,0.298489,-0.056567,0.009085,0.273065
889,230054255,0.933144,0.199623,0.017243,0.298489,-0.049432,0.020013,0.224259
890,230070922,0.933123,0.199730,0.017160,0.298488,-0.052838,0.058720,0.240933
891,230087589,0.933112,0.199727,0.017022,0.298531,-0.041034,-0.017149,0.292287
892,230104256,0.933104,0.199663,0.016873,0.298607,0.056885,-0.100361,0.269935
893,230120923,0.933076,0.199760,0.016827,0.298633,0.024866,-0.118448,0.258184
894,230137590,0.933042,0.199935,0.016835,0.298623,-0.023272,-0.094995,0.246801
895,230154257,0.933013,0.200131,0.016808,0.298584,-0.030015,-0.029873,0.254255
896,230170924,0.933003,0.200221,0.016802,0.298553,-0.053790,0.005124,0.240508
897,230187591,0.932980,0.200285,0.016778,0.298585,-0.081639,0.005392,0.254332
898,230204258,0.932948,0.200306,0.016671,0.298677,-0.060332,-0.015993,0.231404
899,230220925,0.932931,0.200318,0.016528,0.298729,0.002393,-0.045322,0.235039
900,230237592,0.932913,0.200373,0.016408,0.298756,0.010045,-0.042000,0.257994
901,230254259,0.932896,0.200426,0.016307,0.298780,-0.026314,-0.071243,0.285810
902,230270926,0.932884,0.200478,0.016240,0.298786,0.007222,-0.067637,0.244275
903,230287593,0.932875,0.200506,0.016156,0.298798,-0.010500,-0.075164,0.298020
904,230304260,0.932873,0.200520,0.016148,0.298795,0.030015,-0.071158,0.324192
905,230320927,0.932884,0.200510,0.016201,0.298766,-0.014660,-0.020834,0.283132
906,230337594,0.932906,0.200489,0.016293,0.298705,-0.011271,-0.030825,0.273780
907,230354261,0.932918,0.200483,0.016451,0.298665,-0.022302,-0.014615,0.307812
908,230370928,0.932935,0.200430,0.016699,0.298631,-0.033903,-0.009325,0.294554
909,230387595,0.932952,0.200271,0.016902,0.298675,-0.022849,-0.015347,0.242337
910,230404262,0.932953,0.200185,0.017022,0.298723,-0.011637,-0.025907,0.206263
911,230420929,0.932983,0.200053,0.017119,0.298712,-0.072691,-0.032125,0.232706
912,230437596,0.933019,0.199820,0.017156,0.298752,-0.008168,-0.033066,0.246390
913,230454263,0.933052,0.199570,0.017191,0.298815,-0.019235,-0.053559,0.253740
914,230470930,0.933069,0.199375,0.017288,0.298887,-0.013230,-0.087957,0.257831
915,230487597,0.933087,0.199170,0.017297,0.298967,-0.024617,-0.093892,0.252636
916,230504264,0.933082,0.199120,0.017319,0.299014,-0.021204,-0.104744,0.202447
917,230520931,0.933086,0.199153,0.017343,0.298979,-0.001579,-0.052174,0.249751
918,230537598,0.933095,0.199238,0.017415,0.298889,-0.037723,0.040825,0.200867
919,230554265,0.933110,0.199231,0.017411,0.298847,-0.042510,0.017393,0.259447
920,230570932,0.933116,0.199237,0.017459,0.298821,0.007683,-0.041212,0.278571
921,230587599,0.933103,0.199352,0.017584,0.298778,-0.054632,-0.047877,0.229856
922,230604266,0.933090,0.199432,0.017611,0.298763,-0.108342,-0.076946,0.267180
923,230620933,0.933088,0.199463,0.017662,0.298746,0.000907,-0.062108,0.268226
924,230637600,0.933081,0.199584,0.017748,0.298682,0.021177,-0.059943,0.202333
925,230654267,0.933077,0.199702,0.017825,0.298611,0.015707,-0.008090,0.253084
926,230670934,0.933064,0.199848,0.017953,0.298547,0.009414,0.006605,0.251801
927,230687601,0.933057,0.199976,0.018100,0.298473,-0.014696,-0.045069,0.277304
928,230704268,0.933036,0.200179,0.018266,0.298394,-0.014418,-0.063714,0.282635
929,230720935,0.933032,0.200370,0.018470,0.298265,-0.028815,-0.021826,0.274087
930,230737602,0.933022,0.200472,0.018583,0.298222,-0.017191,-0.037016,0.201019
931,230754269,0.932988,0.200612,0.018706,0.298225,-0.037906,-0.040846,0.241345
932,230770936,0.932963,0.200682,0.018763,0.298255,-0.001343,-0.045501,0.214676
933,230787603,0.932921,0.200794,0.018869,0.298303,0.006072,-0.056934,0.253889
934,230804270,0.932895,0.200867,0.018988,0.298327,-0.017829,-0.052110,0.265815
935,230820937,0.932886,0.200954,0.019088,0.298288,-0.012795,-0.067970,0.259166
